timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,bytes,sentBytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,Hostname,IdleTime,Connect
07/09/2023 14:47:31,53,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-6,true,242,765,7,7,53,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:31,20,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-3,true,565,258,7,7,20,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:31,63,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,108,704,7,7,63,1,0,jmeter-injector-07,0,28
07/09/2023 14:47:31,32,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-5,true,242,765,7,7,32,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:32,22,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,565,258,7,7,22,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:32,22,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-4,true,108,704,7,7,22,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:32,1,Debug Sampler,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-4,true,1320,0,7,7,0,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:32,26,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-6,true,660,508,7,7,26,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:32,20,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-3,true,108,620,7,7,20,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:32,21,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,620,7,7,21,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:32,26,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-7,true,660,508,7,7,26,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:32,294,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,77189,669,7,7,281,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:33,27,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-5,true,660,508,7,7,27,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:33,34,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-3,true,242,765,7,7,34,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:33,30,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-6,true,108,704,7,7,30,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:33,35,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,242,765,7,7,35,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:33,44,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-4,true,565,258,7,7,44,1,0,jmeter-injector-07,0,25
07/09/2023 14:47:33,385,Localise,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,4412,780,7,7,385,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:34,29,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-5,true,108,704,7,7,29,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:33,468,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-6,true,77152,669,7,7,453,1,0,jmeter-injector-07,0,112
07/09/2023 14:47:34,27,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,660,478,7,7,26,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:34,35,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-7,true,108,704,7,7,35,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:34,20,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-4,true,108,620,7,7,20,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:34,309,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-5,true,76505,669,7,7,295,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:34,51,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-3,true,660,478,7,7,51,1,0,jmeter-injector-07,0,24
07/09/2023 14:47:35,47,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,7,7,47,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:35,421,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,79190,669,7,7,408,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:35,407,Localise,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-5,true,3140,781,7,7,407,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:35,34,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-3,true,108,704,7,7,34,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:35,391,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-7,true,76940,669,7,7,376,1,0,jmeter-injector-07,0,44
07/09/2023 14:47:36,40,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,108,704,7,7,40,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:36,0,Debug Sampler,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,1320,0,7,7,0,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:35,469,Localise,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-6,true,5358,781,7,7,469,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:36,34,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-4,true,242,765,7,7,34,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:36,45,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,565,258,7,7,45,1,0,jmeter-injector-07,0,25
07/09/2023 14:47:36,43,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-3,true,242,765,7,7,43,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:36,375,Localise,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-7,true,4012,780,7,7,375,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:36,22,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,108,620,7,7,22,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:36,25,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-3,true,660,508,7,7,25,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:36,353,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-7,true,79005,669,7,7,339,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:37,75,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,242,765,7,7,75,1,0,jmeter-injector-07,0,30
07/09/2023 14:47:37,363,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-5,true,79624,669,7,7,349,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:37,27,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,660,508,7,7,26,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:37,407,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-6,true,79255,669,7,7,393,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:38,25,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-4,true,660,478,7,7,25,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:38,35,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-6,true,108,704,7,7,35,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:38,1,Debug Sampler,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-6,true,1315,0,7,7,0,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:38,40,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-7,true,108,704,7,7,40,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:38,0,Debug Sampler,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-7,true,1319,0,7,7,0,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:38,31,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-3,true,108,704,7,7,31,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:38,36,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,242,765,7,7,36,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:38,32,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-5,true,108,704,7,7,32,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:38,0,Debug Sampler,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-5,true,1321,0,7,7,0,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:39,23,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-7,true,565,258,7,7,23,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:39,28,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-4,true,108,704,7,7,28,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:39,34,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,7,7,34,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:39,26,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,660,478,7,7,26,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:39,21,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-6,true,565,258,7,7,21,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:39,353,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-3,true,77997,669,7,7,339,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:39,23,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-5,true,565,258,7,7,23,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:39,375,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,77338,669,7,7,361,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:40,43,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-4,true,242,765,7,7,43,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:40,34,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,108,704,7,7,34,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:40,22,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-7,true,108,620,7,7,22,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:40,21,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-5,true,108,620,7,7,21,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:40,26,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-6,true,108,620,7,7,26,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:40,480,Localise,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-3,true,5996,780,7,7,480,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:41,42,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,242,765,7,7,42,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:41,25,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-4,true,660,508,7,7,25,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:41,32,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-6,true,242,765,7,7,32,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:41,33,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-7,true,242,765,7,7,33,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:41,26,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-7,true,660,478,7,7,26,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:41,34,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-5,true,242,765,7,7,34,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:40,1449,Localise,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,5542,781,7,7,1449,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:41,25,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,660,508,7,7,25,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:41,30,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-7,true,108,704,7,7,30,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:42,24,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-6,true,660,478,7,7,24,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:42,35,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-4,true,108,704,7,7,35,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:42,33,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,108,704,7,7,33,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:42,416,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-3,true,79899,669,7,7,403,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:42,514,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,80559,669,7,7,500,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:42,312,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,77139,669,7,7,299,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:43,31,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-6,true,108,704,7,7,31,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:43,43,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-7,true,242,765,7,7,42,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:43,27,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-5,true,660,478,7,7,27,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:43,315,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-4,true,77551,669,7,7,301,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:43,31,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-3,true,108,704,7,7,31,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:43,0,Debug Sampler,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-3,true,1493,0,7,7,0,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:43,325,Localise,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-4,true,5926,781,7,7,325,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:43,374,Localise,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,4404,781,7,7,374,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:44,33,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,7,7,33,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:44,0,Debug Sampler,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,1492,0,7,7,0,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:44,31,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-5,true,108,704,7,7,31,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:44,50,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-7,true,660,508,7,7,50,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:44,48,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,565,258,7,7,48,1,0,jmeter-injector-07,0,27
07/09/2023 14:47:44,24,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,620,7,7,24,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:44,22,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-3,true,565,258,7,7,22,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:45,47,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-5,true,242,765,7,7,47,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:45,32,AddItemToBasket,400,Bad Request,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-6,false,159,765,7,7,32,1,1,jmeter-injector-07,0,0
07/09/2023 14:47:45,33,AddItemToBasket,400,Bad Request,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,false,159,765,7,7,33,1,1,jmeter-injector-07,0,0
07/09/2023 14:47:45,23,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-3,true,108,620,7,7,23,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:45,380,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-4,true,79484,669,7,7,365,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:45,24,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-5,true,660,508,7,7,24,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:45,362,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,79086,669,7,7,348,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:46,35,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-7,true,108,704,7,7,35,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:46,27,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,660,478,7,7,27,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:46,41,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-5,true,108,704,7,7,41,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:46,58,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-4,true,108,704,7,7,58,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:46,0,Debug Sampler,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-4,true,1494,0,7,7,0,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:46,23,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-6,true,660,508,7,7,23,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:46,32,AddItemToBasket,400,Bad Request,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-3,false,159,765,7,7,32,1,1,jmeter-injector-07,0,0
07/09/2023 14:47:47,23,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,7,7,23,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:46,336,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-7,true,76903,669,7,7,321,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:47,21,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-4,true,565,258,7,7,21,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:47,468,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-5,true,76912,669,7,7,454,1,0,jmeter-injector-07,0,41
07/09/2023 14:47:48,33,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,108,704,7,7,33,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:48,0,Debug Sampler,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,1321,0,7,7,0,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:48,26,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-3,true,660,478,7,7,26,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:48,345,Localise,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-7,true,3967,781,7,7,345,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:48,33,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,242,765,7,7,33,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:48,20,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-4,true,108,620,7,7,20,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:48,30,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-6,true,108,704,7,7,30,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:48,22,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-3,true,108,704,7,7,22,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:48,22,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,565,258,7,7,22,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:49,34,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-4,true,242,765,7,7,34,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:49,23,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,108,620,7,7,23,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:49,404,Localise,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-5,true,4016,782,7,7,404,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:49,25,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-4,true,660,478,7,7,25,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:49,26,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,660,508,7,7,25,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:49,346,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-7,true,78846,669,7,7,331,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:49,342,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-6,true,76667,669,7,7,328,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:49,371,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-5,true,78918,669,7,7,357,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:50,40,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-3,true,242,765,7,7,40,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:50,39,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-4,true,108,704,7,7,39,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:50,35,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-5,true,108,704,7,7,35,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:50,0,Debug Sampler,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-5,true,1318,0,7,7,0,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:50,31,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,7,7,31,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:50,32,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-7,true,108,704,7,7,32,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:50,0,Debug Sampler,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-7,true,1319,0,7,7,0,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:50,24,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-7,true,565,258,7,7,24,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:50,38,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,242,765,7,7,38,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:51,20,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-5,true,565,258,7,7,20,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:51,24,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,660,478,7,7,24,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:51,26,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-3,true,660,508,7,7,26,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:51,371,Localise,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-6,true,3622,780,7,7,371,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:51,45,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-4,true,242,765,7,7,45,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:51,367,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,76954,669,7,7,353,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:52,21,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-7,true,108,620,7,7,21,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:52,22,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-5,true,108,620,7,7,22,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:52,30,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-3,true,108,704,7,7,30,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:52,33,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,108,704,7,7,33,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:52,270,Localise,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,3774,782,7,7,270,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:53,34,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-5,true,242,765,7,7,34,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:53,26,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-4,true,660,508,7,7,26,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:53,44,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,242,765,7,7,44,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:53,387,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-6,true,78577,669,7,7,373,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:53,36,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-7,true,242,765,7,7,36,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:53,38,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-4,true,108,704,7,7,38,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:53,330,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-3,true,77332,669,7,7,314,1,0,jmeter-injector-07,0,0
07/09/2023 14:47:53,337,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,78785,669,7,7,324,1,0,jmeter-injector-07,0,0
